Datetime,Gage_height,Discharge_tidally_filtered,Temperature,Specific_conductance,pH,DO,Mean_velocity,Discharge
5/10/2019 2:06,1.76,,20.4,1520,7.1,7,-0.93,-2540
5/10/2019 2:12,1.79,,20.4,1630,7.1,6.9,-0.99,-2690
5/10/2019 2:18,1.81,,20.4,1840,7.1,6.8,-0.95,-2600
5/10/2019 2:24,1.83,,20.4,2000,7.1,6.7,-0.96,-2620
5/10/2019 2:30,1.85,,20.4,2220,7.1,6.6,-0.9,-2480
5/10/2019 2:36,1.87,,20.4,2430,7.1,6.5,-0.91,-2500
5/10/2019 2:42,1.89,,20.3,2620,7.1,6.4,-0.94,-2580
5/10/2019 2:48,1.91,,20.3,2850,7.1,6.3,-0.92,-2520
5/10/2019 2:54,1.93,,20.3,3140,7.1,6.2,-0.91,-2510
5/10/2019 3:00,1.95,66,20.2,3380,7.1,6.2,-0.95,-2630
5/10/2019 3:06,1.96,,20.2,3560,7.1,6.1,-0.99,-2750
5/10/2019 3:12,1.98,,20.2,3840,7.1,6.1,-0.96,-2650
5/10/2019 3:18,1.99,,20.1,4130,7.1,6,-1,-2770
5/10/2019 3:24,2.01,,20.1,4470,7.1,5.9,-0.96,-2660
5/10/2019 3:30,2.03,,20,4870,7.1,5.9,-0.94,-2620
5/10/2019 3:36,2.04,,20,5150,7.1,5.9,-0.93,-2600
5/10/2019 3:42,2.05,,19.9,5420,7.1,5.8,-0.93,-2610
5/10/2019 3:48,2.06,,19.9,5750,7.1,5.8,-0.93,-2610
5/10/2019 3:54,2.07,,19.8,6160,7.1,5.8,-0.87,-2440
5/10/2019 4:00,2.08,68.9,19.8,6530,7.1,5.8,-0.89,-2500
5/10/2019 4:06,2.08,,19.7,6950,7.1,5.8,-0.87,-2450
5/10/2019 4:12,2.09,,19.7,7430,7.1,5.8,-0.87,-2430
5/10/2019 4:18,2.09,,19.6,7850,7.1,5.8,-0.85,-2370
5/10/2019 4:24,2.09,,19.6,8220,7.1,5.8,-0.8,-2230
5/10/2019 4:30,2.09,,19.5,8710,7.1,5.8,-0.74,-2070
5/10/2019 4:36,2.07,,19.5,9210,7.1,5.8,-0.63,-1760
5/10/2019 4:42,2.05,,19.4,9730,7.1,5.8,-0.54,-1510
5/10/2019 4:48,2.03,,19.4,10100,7.1,5.8,-0.43,-1200
5/10/2019 4:54,1.99,,19.4,10300,7.1,5.8,-0.39,-1080
5/10/2019 5:00,1.95,71.8,19.3,11100,7.1,5.8,-0.16,-435
5/10/2019 5:06,1.92,,19.2,11500,7.1,5.8,0.04,101
5/10/2019 5:12,1.88,,19.2,12000,7.1,5.8,0.3,813
5/10/2019 5:18,1.85,,19.3,11200,7.1,5.8,0.26,705
5/10/2019 5:24,1.82,,19.3,11000,7.1,5.8,0.35,967
5/10/2019 5:30,1.79,,19.3,10800,7.1,5.8,0.49,1330
5/10/2019 5:36,1.76,,19.4,10100,7.1,5.8,0.61,1670
5/10/2019 5:42,1.74,,19.5,8860,7.1,5.8,0.53,1430
5/10/2019 5:48,1.72,,19.5,8900,7.1,5.8,0.64,1740
5/10/2019 5:54,1.69,,19.4,8990,7.1,5.7,0.69,1870
5/10/2019 6:00,1.67,74.9,19.5,7590,7.1,5.7,0.65,1760
5/10/2019 6:06,1.64,,19.5,7340,7.1,5.7,0.72,1940
5/10/2019 6:12,1.61,,19.5,7030,7.1,5.6,0.78,2090
5/10/2019 6:18,1.58,,19.5,6800,7.1,5.6,0.89,2390
5/10/2019 6:24,1.54,,19.6,6170,7.1,5.6,0.96,2560
5/10/2019 6:30,1.51,,19.6,5800,7.1,5.6,0.89,2370
5/10/2019 6:36,1.47,,19.6,5620,7.1,5.6,0.88,2310
5/10/2019 6:42,1.43,,19.6,5510,7.1,5.6,0.89,2360
5/10/2019 6:48,1.39,,19.6,5330,7.1,5.7,0.99,2600
5/10/2019 6:54,1.34,,19.7,5280,7.1,5.7,1,2610
5/10/2019 7:00,1.3,77.9,19.7,5100,7.1,5.7,1.01,2630
5/10/2019 7:06,1.26,,19.7,4910,7.1,5.7,0.99,2570
5/10/2019 7:12,1.22,,19.7,4780,7.1,5.7,1.04,2680
5/10/2019 7:18,1.17,,19.8,4770,7.1,5.7,1.1,2820
5/10/2019 7:24,1.13,,19.8,4450,7.1,5.7,1.1,2810
5/10/2019 7:30,1.08,,19.8,4130,7.1,5.8,1.15,2920
5/10/2019 7:36,1.03,,19.8,3850,7.1,5.8,1.04,2630
5/10/2019 7:42,0.98,,19.8,3670,7.1,5.8,1.08,2720
5/10/2019 7:48,0.92,,19.9,3320,7.1,5.9,1.15,2870
5/10/2019 7:54,0.87,,19.9,3020,7.1,6,1.19,2980
5/10/2019 8:00,0.82,81,19.9,2760,7.1,6.1,1.13,2790
5/10/2019 8:06,0.75,,19.9,2600,7.1,6.1,1.21,2990
5/10/2019 8:12,0.7,,19.9,2330,7.1,6.2,1.22,3000
5/10/2019 8:18,0.64,,19.9,2060,7.1,6.3,1.25,3050
5/10/2019 8:24,0.57,,20,1920,7.1,6.4,1.25,3030
5/10/2019 8:30,0.52,,20,1770,7.1,6.4,1.21,2920
5/10/2019 8:36,0.45,,20,1630,7.1,6.5,1.23,2950
5/10/2019 8:42,0.38,,20,1520,7.1,6.6,1.22,2900
5/10/2019 8:48,0.32,,20,1430,7.1,6.6,1.21,2860
5/10/2019 8:54,0.27,,20,1290,7.1,6.8,1.25,2940
5/10/2019 9:00,0.2,84,20,1200,7.1,6.8,1.28,2990
5/10/2019 9:06,0.14,,20.1,1090,7.1,6.9,1.22,2840
5/10/2019 9:12,0.07,,20.1,1000,7.1,7,1.19,2750
5/10/2019 9:18,0.01,,20.1,918,7.1,7.1,1.19,2730
5/10/2019 9:24,-0.05,,20.1,856,7.1,7.2,1.27,2890
5/10/2019 9:30,-0.11,,20.1,770,7.1,7.3,1.26,2860
5/10/2019 9:36,-0.17,,20.1,726,7.1,7.4,1.19,2690
5/10/2019 9:42,-0.23,,20.1,659,7.1,7.4,1.19,2670
5/10/2019 9:48,-0.28,,20.1,620,7.1,7.5,1.18,2640
5/10/2019 9:54,-0.34,,20.1,564,7.1,7.6,1.27,2810
5/10/2019 10:00,-0.39,87.1,20,512,7,7.7,1.25,2760
5/10/2019 10:06,-0.44,,20,473,7,7.7,1.19,2610
5/10/2019 10:12,-0.49,,20,445,7,7.8,1.13,2450
5/10/2019 10:18,-0.53,,20,416,7,7.9,1.16,2530
5/10/2019 10:24,-0.57,,20,388,7,7.9,1.06,2290
5/10/2019 10:30,-0.6,,20,360,7,8,1.08,2320
5/10/2019 10:36,-0.62,,20,340,7,8,1.07,2300
5/10/2019 10:42,-0.65,,20,322,7,8.1,1,2150
5/10/2019 10:48,-0.66,,20,306,7,8.2,0.93,2000
5/10/2019 10:54,-0.68,,20,294,7,8.2,0.94,2020
5/10/2019 11:00,-0.68,90.1,20,290,7,8.2,0.88,1870
5/10/2019 11:06,-0.68,,20,278,7,8.2,0.88,1890
5/10/2019 11:12,-0.67,,20,268,7,8.3,0.82,1750
5/10/2019 11:18,-0.64,,20,260,7,8.3,0.71,1530
5/10/2019 11:24,-0.61,,20,255,7,8.4,0.63,1360
5/10/2019 11:30,-0.55,,20,253,7,8.4,0.66,1440
5/10/2019 11:36,-0.47,,20,247,7,8.4,0.46,1000
5/10/2019 11:42,-0.4,,20,242,7,8.4,0.32,694
5/10/2019 11:48,-0.33,,20,241,7,8.5,0.26,570
5/10/2019 11:54,-0.23,,20,238,7,8.5,0.07,162
5/10/2019 12:00,-0.13,92.8,20,237,7,8.5,-0.02,-38.4
5/10/2019 12:06,-0.04,,20,236,7,8.4,-0.15,-342
5/10/2019 12:12,0.05,,20,235,7,8.4,-0.28,-633
5/10/2019 12:18,0.13,,20,237,7,8.4,-0.29,-679
5/10/2019 12:24,0.21,,20,237,7,8.4,-0.36,-837
5/10/2019 12:30,0.28,,20,232,7,8.6,-0.47,-1090
5/10/2019 12:36,0.34,,20,235,7,8.5,-0.52,-1240
5/10/2019 12:42,0.39,,20,239,7,8.5,-0.6,-1430
5/10/2019 12:48,0.45,,20,242,7,8.7,-0.66,-1570
5/10/2019 12:54,0.5,,20.1,244,7,8.8,-0.71,-1700
5/10/2019 13:00,0.56,95.2,20.2,253,7,9,-0.71,-1710
5/10/2019 13:06,0.61,,20.1,259,7,8.6,-0.76,-1840
5/10/2019 13:12,0.67,,20.1,265,7,8.6,-0.8,-1960
5/10/2019 13:18,0.74,,20.1,275,7,8.6,-0.83,-2040
5/10/2019 13:24,0.79,,20.2,279,7,8.7,-0.86,-2120
5/10/2019 13:30,0.85,,20.1,286,7,8.6,-0.82,-2040
5/10/2019 13:36,0.89,,20.2,305,7,8.6,-0.85,-2130
5/10/2019 13:42,0.94,,20.2,321,7,8.5,-0.87,-2200
5/10/2019 13:48,1,,20.2,334,7,8.5,-0.86,-2180
5/10/2019 13:54,1.04,,20.3,354,7,8.5,-0.89,-2250
5/10/2019 14:00,1.08,97.3,20.3,369,7,8.4,-0.9,-2290
5/10/2019 14:06,1.12,,20.3,387,7,8.3,-0.93,-2370
5/10/2019 14:12,1.17,,20.3,412,7,8.3,-0.9,-2310
5/10/2019 14:18,1.21,,20.3,446,7,8.2,-0.9,-2320
5/10/2019 14:24,1.24,,20.4,497,7.1,8.1,-0.87,-2260
5/10/2019 14:30,1.27,,20.4,534,7.1,8,-0.93,-2410
5/10/2019 14:36,1.3,,20.4,600,7.1,7.9,-0.93,-2410
5/10/2019 14:42,1.33,,20.4,623,7.1,7.9,-0.9,-2340
5/10/2019 14:48,1.35,,20.4,686,7.1,7.8,-0.89,-2320
5/10/2019 14:54,1.37,,20.4,740,7.1,7.7,-0.89,-2340
5/10/2019 15:00,1.4,99.1,20.5,798,7.1,7.6,-0.92,-2410
5/10/2019 15:06,1.42,,20.5,870,7.1,7.6,-0.9,-2380
5/10/2019 15:12,1.44,,20.5,930,7.1,7.5,-0.93,-2450
5/10/2019 15:18,1.46,,20.5,996,7.1,7.4,-0.85,-2250
5/10/2019 15:24,1.47,,20.5,1060,7.1,7.3,-0.83,-2190
5/10/2019 15:30,1.49,,20.5,1200,7.1,7.2,-0.84,-2220
5/10/2019 15:36,1.5,,20.5,1220,7.1,7.2,-0.81,-2150
5/10/2019 15:42,1.51,,20.5,1330,7.1,7.1,-0.76,-2020
5/10/2019 15:48,1.52,,20.6,1410,7.1,7,-0.77,-2040
5/10/2019 15:54,1.53,,20.6,1490,7.1,7,-0.77,-2060
5/10/2019 16:00,1.54,101,20.6,1550,7.1,7,-0.77,-2060
5/10/2019 16:06,1.54,,20.6,1640,7.1,6.9,-0.77,-2040
5/10/2019 16:12,1.54,,20.6,1740,7.1,6.8,-0.7,-1870
5/10/2019 16:18,1.54,,20.6,1790,7.1,6.8,-0.68,-1820
5/10/2019 16:24,1.54,,20.6,1900,7.1,6.7,-0.63,-1660
5/10/2019 16:30,1.53,,20.5,2050,7.1,6.6,-0.66,-1740
5/10/2019 16:36,1.52,,20.6,2080,7.1,6.6,-0.51,-1350
5/10/2019 16:42,1.49,,20.5,2210,7.1,6.5,-0.42,-1120
5/10/2019 16:48,1.46,,20.5,2290,7.1,6.4,-0.3,-790
5/10/2019 16:54,1.42,,20.5,2350,7.1,6.4,-0.16,-434
5/10/2019 17:00,1.39,102,20.5,2380,7.1,6.4,-0.06,-163
5/10/2019 17:06,1.34,,20.5,2330,7.1,6.4,0.13,339
5/10/2019 17:12,1.31,,20.5,2310,7.1,6.4,0.27,696
5/10/2019 17:18,1.27,,20.5,2270,7.1,6.4,0.36,943
5/10/2019 17:24,1.23,,20.5,2260,7.1,6.4,0.46,1190
5/10/2019 17:30,1.18,,20.6,2150,7.1,6.6,0.46,1180
5/10/2019 17:36,1.14,,20.6,2030,7.1,6.7,0.61,1570
5/10/2019 17:42,1.11,,20.6,1960,7.1,6.7,0.69,1770
5/10/2019 17:48,1.07,,20.6,1940,7.1,6.7,0.7,1780
5/10/2019 17:54,1.03,,20.6,1890,7.1,6.8,0.68,1730
5/10/2019 18:00,0.98,103,20.7,1780,7.2,6.9,0.77,1940
5/10/2019 18:06,0.94,,20.6,1780,7.1,6.8,0.73,1830
5/10/2019 18:12,0.89,,20.7,1680,7.2,6.9,0.85,2110
5/10/2019 18:18,0.85,,20.7,1580,7.2,7,0.88,2200
5/10/2019 18:24,0.79,,20.8,1370,7.2,7.3,0.85,2090
5/10/2019 18:30,0.74,,20.9,1310,7.2,7.4,0.88,2180
5/10/2019 18:36,0.69,,20.9,1210,7.2,7.5,0.9,2210
5/10/2019 18:42,0.63,,20.9,1120,7.2,7.7,0.95,2320
5/10/2019 18:48,0.58,,21,1060,7.2,7.8,0.91,2210
5/10/2019 18:54,0.51,,21,1010,7.2,7.8,0.9,2180
5/10/2019 19:00,0.46,104,21,960,7.2,7.9,1.01,2420
5/10/2019 19:06,0.4,,21,908,7.2,8,1.03,2450
5/10/2019 19:12,0.33,,21,817,7.2,8.1,1.01,2390
5/10/2019 19:18,0.27,,21.1,766,7.2,8.2,1.01,2370
5/10/2019 19:24,0.21,,21.1,694,7.2,8.4,1.03,2410
5/10/2019 19:30,0.14,,21.1,673,7.2,8.4,1.01,2340
5/10/2019 19:36,0.08,,21.1,604,7.2,8.6,1.04,2400
5/10/2019 19:42,0.01,,21.1,561,7.2,8.7,0.96,2200
5/10/2019 19:48,-0.05,,21.1,519,7.2,8.8,1,2280
5/10/2019 19:54,-0.11,,21,487,7.2,8.8,1.11,2510
5/10/2019 20:00,-0.18,105,21,453,7.2,8.9,1.05,2360
5/10/2019 20:06,-0.24,,21,424,7.2,9,1.06,2370
5/10/2019 20:12,-0.31,,21,399,7.2,9.1,1.02,2260
5/10/2019 20:18,-0.37,,21,375,7.2,9.1,1.06,2330
5/10/2019 20:24,-0.44,,21,354,7.2,9.2,1.09,2380
5/10/2019 20:30,-0.5,,21,340,7.2,9.2,1.03,2240
5/10/2019 20:36,-0.56,,21,318,7.2,9.4,1.06,2290
5/10/2019 20:42,-0.62,,21,305,7.2,9.4,1.08,2320
5/10/2019 20:48,-0.69,,21,291,7.2,9.5,1.14,2430
5/10/2019 20:54,-0.74,,21,281,7.2,9.6,1.07,2270
5/10/2019 21:00,-0.8,105,21,274,7.2,9.6,1.03,2170
5/10/2019 21:06,-0.86,,21,267,7.2,9.6,1.04,2180
5/10/2019 21:12,-0.91,,21,264,7.1,9.6,1.04,2170
5/10/2019 21:18,-0.96,,21,249,7.1,9.7,0.99,2060
5/10/2019 21:24,-1,,21,244,7.1,9.7,0.94,1950
5/10/2019 21:30,-1.05,,21,242,7.1,9.8,1.01,2080
5/10/2019 21:36,-1.09,,21,235,7.2,9.8,0.96,1970
5/10/2019 21:42,-1.14,,21,231,7.1,9.9,0.95,1940
5/10/2019 21:48,-1.17,,21,228,7.1,9.8,0.9,1840
5/10/2019 21:54,-1.21,,21,228,7.1,9.8,0.92,1870
5/10/2019 22:00,-1.24,105,21,225,7.1,9.9,0.81,1630
5/10/2019 22:06,-1.27,,21,226,7.1,9.8,0.83,1660
5/10/2019 22:12,-1.29,,21,225,7.1,9.9,0.85,1700
5/10/2019 22:18,-1.31,,21,224,7.1,9.9,0.78,1560
5/10/2019 22:24,-1.32,,21,222,7.1,9.9,0.68,1360
5/10/2019 22:30,-1.32,,21,221,7.1,9.9,0.63,1270
5/10/2019 22:36,-1.31,,21,218,7.1,10,0.63,1270
5/10/2019 22:42,-1.28,,21,219,7.1,9.8,0.55,1100
5/10/2019 22:48,-1.25,,21,220,7.1,9.9,0.47,946
5/10/2019 22:54,-1.2,,21,216,7.1,9.9,0.38,776
5/10/2019 23:00,-1.15,105,21,215,7.1,9.9,0.35,721
5/10/2019 23:06,-1.07,,21.1,215,7.1,10,0.12,246
5/10/2019 23:12,-0.97,,21.1,210,7.1,9.9,0.06,131
5/10/2019 23:18,-0.87,,21.1,210,7.1,9.9,-0.13,-282
5/10/2019 23:24,-0.76,,21.1,210,7.1,9.9,-0.18,-382
5/10/2019 23:30,-0.64,,21.1,209,7.1,9.9,-0.25,-540
5/10/2019 23:36,-0.54,,21.1,210,7.1,9.9,-0.42,-906
5/10/2019 23:42,-0.45,,21.1,210,7.2,10.3,-0.49,-1070
5/10/2019 23:48,-0.37,,21.1,211,7.1,10.2,-0.58,-1290
5/10/2019 23:54,-0.3,,21.1,214,7.1,10.1,-0.67,-1480
5/11/2019 0:00,-0.22,104,21.1,215,7.1,10.3,-0.74,-1650
5/11/2019 0:06,-0.15,,21.1,215,7.1,10.2,-0.74,-1660
5/11/2019 0:12,-0.08,,21.1,218,7.1,10.1,-0.79,-1800
5/11/2019 0:18,-0.01,,21,221,7.1,10.1,-0.73,-1660
5/11/2019 0:24,0.07,,21,222,7.1,10,-0.74,-1700
5/11/2019 0:30,0.15,,21,226,7.1,10,-0.75,-1740
5/11/2019 0:36,0.23,,21,226,7.1,10,-0.79,-1840
5/11/2019 0:42,0.31,,21,228,7.1,9.9,-0.79,-1870
5/11/2019 0:48,0.4,,21,232,7.1,9.9,-0.8,-1910
5/11/2019 0:54,0.49,,21,238,7.1,9.8,-0.9,-2160
5/11/2019 1:00,0.57,103,21,243,7.1,9.7,-0.92,-2220
5/11/2019 1:06,0.65,,21,249,7.1,9.6,-0.95,-2310
5/11/2019 1:12,0.73,,21,253,7.1,9.6,-0.94,-2310
5/11/2019 1:18,0.8,,21,259,7.1,9.6,-0.98,-2430
5/11/2019 1:24,0.87,,21,271,7.1,9.5,-0.96,-2390
5/11/2019 1:30,0.94,,21,280,7.1,9.4,-0.96,-2420
5/11/2019 1:36,1,,21,295,7.1,9.3,-1,-2520
5/11/2019 1:42,1.06,,21,312,7.1,9.2,-1.03,-2620
5/11/2019 1:48,1.12,,21,331,7.1,9.1,-1,-2550
5/11/2019 1:54,1.18,,21,353,7.1,9,-0.95,-2430
5/11/2019 2:00,1.23,101,21,371,7.1,8.9,-1.01,-2610
5/11/2019 2:06,1.29,,21,401,7.1,8.8,-1.06,-2770
5/11/2019 2:12,1.32,,21,433,7.1,8.7,-1.06,-2770
5/11/2019 2:18,1.36,,21.1,474,7.1,8.5,-1.06,-2790
5/11/2019 2:24,1.4,,21.1,509,7.1,8.4,-1.03,-2700
5/11/2019 2:30,1.44,,21.1,558,7.1,8.3,-1.07,-2820
5/11/2019 2:36,1.47,,21.1,602,7.1,8.2,-1.09,-2890
5/11/2019 2:42,1.5,,21.1,658,7.1,8,-1.08,-2850
5/11/2019 2:48,1.53,,21.1,731,7.1,7.9,-1.06,-2830
5/11/2019 2:54,1.54,,21.1,791,7.1,7.8,-1.02,-2720
5/11/2019 3:00,1.58,97.8,21.1,909,7.1,7.6,-1.03,-2750
5/11/2019 3:06,1.59,,21.1,1000,7.1,7.4,-0.99,-2640
5/11/2019 3:12,1.62,,21.1,1090,7.1,7.3,-0.92,-2460
5/11/2019 3:18,1.65,,21.1,1170,7.1,7.2,-0.99,-2660
5/11/2019 3:24,1.66,,21.1,1330,7.1,7.1,-0.96,-2590
5/11/2019 3:30,1.68,,21.1,1420,7.1,7,-0.99,-2680
5/11/2019 3:36,1.7,,21.1,1570,7.1,6.8,-0.96,-2600
5/11/2019 3:42,1.72,,21,1730,7.1,6.7,-0.93,-2510
5/11/2019 3:48,1.74,,21,1890,7.1,6.6,-0.93,-2530
5/11/2019 3:54,1.76,,21,2050,7.1,6.5,-0.89,-2420
5/11/2019 4:00,1.78,93.9,21,2220,7.1,6.4,-0.92,-2490
5/11/2019 4:06,1.8,,21,2390,7.1,6.3,-0.93,-2530
5/11/2019 4:12,1.81,,21,2570,7.1,6.2,-0.89,-2420
5/11/2019 4:18,1.81,,20.9,2790,7.1,6.1,-0.88,-2400
5/11/2019 4:24,1.83,,20.9,2980,7.1,6.1,-0.9,-2470
5/11/2019 4:30,1.85,,20.9,3240,7.1,6,-0.9,-2480
5/11/2019 4:36,1.86,,20.8,3380,7.1,5.9,-0.84,-2300
5/11/2019 4:42,1.86,,20.8,3620,7.1,5.9,-0.83,-2270
5/11/2019 4:48,1.87,,20.8,3860,7.1,5.8,-0.86,-2370
5/11/2019 4:54,1.88,,20.7,4040,7.1,5.8,-0.8,-2210
5/11/2019 5:00,1.88,89.2,20.7,4350,7.1,5.7,-0.82,-2260
5/11/2019 5:06,1.89,,20.6,4540,7.1,5.7,-0.77,-2110
5/11/2019 5:12,1.88,,20.6,4780,7.1,5.7,-0.73,-1990
5/11/2019 5:18,1.87,,20.6,4980,7.1,5.6,-0.68,-1880
5/11/2019 5:24,1.86,,20.5,5220,7.1,5.6,-0.63,-1710
5/11/2019 5:30,1.84,,20.5,5390,7.1,5.6,-0.55,-1500
5/11/2019 5:36,1.81,,20.4,5590,7.1,5.6,-0.39,-1080
5/11/2019 5:42,1.77,,20.4,5710,7.1,5.5,-0.3,-813
5/11/2019 5:48,1.73,,20.4,5940,7.1,5.5,-0.13,-343
5/11/2019 5:54,1.69,,20.4,5860,7.1,5.5,0,2.7
5/11/2019 6:00,1.66,83.7,20.4,6020,7.1,5.5,0.1,269
5/11/2019 6:06,1.62,,20.4,5940,7.1,5.5,0.29,768
5/11/2019 6:12,1.59,,20.4,5850,7.1,5.5,0.29,766
5/11/2019 6:18,1.56,,20.4,5620,7.1,5.5,0.42,1120
5/11/2019 6:24,1.53,,20.4,5500,7.1,5.5,0.39,1040
5/11/2019 6:30,1.5,,20.5,4820,7.1,5.5,0.57,1500
5/11/2019 6:36,1.47,,20.5,4750,7.1,5.6,0.5,1320
5/11/2019 6:42,1.43,,20.5,4480,7.1,5.6,0.71,1870
5/11/2019 6:48,1.4,,20.5,4560,7.1,5.6,0.67,1770
5/11/2019 6:54,1.36,,20.5,4390,7.1,5.6,0.72,1890
5/11/2019 7:00,1.32,77.6,20.5,4320,7.1,5.6,0.82,2130
5/11/2019 7:06,1.27,,20.5,3910,7.1,5.6,0.87,2240
5/11/2019 7:12,1.22,,20.6,3930,7.1,5.6,1,2580
5/11/2019 7:18,1.18,,20.6,3590,7.1,5.7,0.95,2450
5/11/2019 7:24,1.13,,20.6,3390,7.1,5.7,0.9,2310
5/11/2019 7:30,1.08,,20.7,3270,7.1,5.8,0.98,2500
5/11/2019 7:36,1.02,,20.7,3120,7.1,5.8,1.04,2630
5/11/2019 7:42,0.98,,20.7,2990,7.1,5.8,1.06,2670
5/11/2019 7:48,0.93,,20.7,2810,7.1,5.8,1.08,2700
5/11/2019 7:54,0.87,,20.7,2660,7.1,5.9,1.12,2780
5/11/2019 8:00,0.82,70.7,20.8,2460,7.1,6,1.03,2550
5/11/2019 8:06,0.77,,20.8,2240,7.1,6.1,1.07,2640
5/11/2019 8:12,0.72,,20.8,2160,7.1,6.1,1.08,2650
5/11/2019 8:18,0.66,,20.8,1960,7.1,6.2,1.12,2730
5/11/2019 8:24,0.59,,20.8,1820,7.1,6.3,1.17,2850
5/11/2019 8:30,0.52,,20.8,1680,7.1,6.4,1.19,2880
5/11/2019 8:36,0.47,,20.8,1570,7.1,6.5,1.16,2790
5/11/2019 8:42,0.4,,20.8,1420,7.1,6.6,1.13,2680
5/11/2019 8:48,0.34,,20.8,1320,7.1,6.7,1.19,2820
5/11/2019 8:54,0.27,,20.8,1200,7.1,6.8,1.2,2830
5/11/2019 9:00,0.2,63,20.9,1130,7.1,6.9,1.2,2810
5/11/2019 9:06,0.14,,20.9,1040,7.1,7,1.18,2750
5/11/2019 9:12,0.07,,20.9,976,7.1,7.1,1.15,2640
5/11/2019 9:18,0,,20.9,903,7.1,7.2,1.16,2670
5/11/2019 9:24,-0.05,,20.9,830,7.1,7.3,1.17,2670
5/11/2019 9:30,-0.13,,20.9,770,7.1,7.4,1.14,2570
5/11/2019 9:36,-0.19,,20.9,719,7.1,7.5,1.16,2620
5/11/2019 9:42,-0.26,,20.9,659,7.1,7.6,1.13,2510
5/11/2019 9:48,-0.32,,20.9,619,7.1,7.7,1.16,2580
5/11/2019 9:54,-0.38,,20.9,571,7.1,7.8,1.22,2690
5/11/2019 10:00,-0.44,54.5,20.9,528,7.1,7.9,1.19,2610
5/11/2019 10:06,-0.51,,20.9,501,7.1,8,1.2,2620
5/11/2019 10:12,-0.57,,20.9,466,7.1,8,1.2,2600
5/11/2019 10:18,-0.63,,20.9,435,7.1,8.1,1.17,2520
5/11/2019 10:24,-0.69,,20.9,406,7.1,8.2,1.15,2450
5/11/2019 10:30,-0.75,,20.9,383,7.1,8.3,1.16,2450
5/11/2019 10:36,-0.81,,20.9,361,7.1,8.4,1.11,2330
5/11/2019 10:42,-0.86,,20.9,344,7.1,8.4,1.14,2380
5/11/2019 10:48,-0.91,,20.9,319,7.1,8.5,1.16,2430
5/11/2019 10:54,-0.96,,20.9,304,7.1,8.6,1.1,2280
5/11/2019 11:00,-1.01,45.2,20.9,301,7.1,8.6,1.14,2350
5/11/2019 11:06,-1.05,,20.9,286,7.1,8.7,1.08,2220
5/11/2019 11:12,-1.1,,21,274,7.1,8.8,1.08,2210
5/11/2019 11:18,-1.13,,21,264,7,8.9,1.08,2200
5/11/2019 11:24,-1.17,,21,255,7,9,0.97,1970
5/11/2019 11:30,-1.2,,21,252,7,9,0.99,2010
5/11/2019 11:36,-1.23,,21,245,7,9.1,0.98,1980
5/11/2019 11:42,-1.26,,21,248,7,9,0.91,1840
5/11/2019 11:48,-1.28,,21,237,7,9.1,0.88,1760
5/11/2019 11:54,-1.29,,21.1,235,7,9.1,0.84,1680
5/11/2019 12:00,-1.26,35.2,21.1,233,7,9.2,0.7,1410
5/11/2019 12:06,-1.24,,21.1,234,7,9.2,0.68,1380
5/11/2019 12:12,-1.24,,21.1,237,7,9.2,0.64,1300
5/11/2019 12:18,-1.18,,21.1,234,7,9.2,0.58,1170
5/11/2019 12:24,-1.12,,21.2,229,7,9.3,0.5,1020
5/11/2019 12:30,-1.08,,21.2,228,7,9.3,0.41,845
5/11/2019 12:36,-0.99,,21.2,231,7,9.4,0.27,553
5/11/2019 12:42,-0.9,,21.2,221,7,9.4,0.13,272
5/11/2019 12:48,-0.81,,21.2,221,7,9.4,-0.07,-150
5/11/2019 12:54,-0.66,,21.2,220,7,9.3,-0.12,-255
5/11/2019 13:00,-0.55,24.4,21.3,224,7,9.3,-0.23,-506
5/11/2019 13:06,-0.44,,21.3,222,7.1,9.4,-0.32,-707
5/11/2019 13:12,-0.34,,21.4,220,7.1,9.8,-0.44,-964
5/11/2019 13:18,-0.27,,21.2,217,7,9.5,-0.55,-1220
5/11/2019 13:24,-0.21,,21.3,221,7.1,9.7,-0.56,-1260
5/11/2019 13:30,-0.14,,21.3,223,7,9.6,-0.64,-1450
5/11/2019 13:36,-0.07,,21.3,227,7.1,9.7,-0.73,-1650
5/11/2019 13:42,-0.01,,21.4,231,7.1,10,-0.64,-1460
5/11/2019 13:48,0.06,,21.7,234,7.2,10.4,-0.6,-1390
5/11/2019 13:54,0.13,,21.4,232,7.2,10,-0.62,-1440
5/11/2019 14:00,0.2,12.8,21.6,238,7.2,10.1,-0.7,-1630
5/11/2019 14:06,0.28,,21.6,239,7.2,10.2,-0.79,-1860
5/11/2019 14:12,0.34,,21.3,239,7.1,9.6,-0.83,-1960
5/11/2019 14:18,0.42,,21.4,244,7.1,9.8,-0.85,-2020
5/11/2019 14:24,0.48,,21.5,250,7.1,9.9,-0.86,-2060
5/11/2019 14:30,0.55,,21.4,255,7.1,9.6,-0.89,-2140
5/11/2019 14:36,0.63,,21.4,268,7.1,9.6,-0.87,-2130
5/11/2019 14:42,0.68,,21.4,275,7.1,9.7,-0.9,-2200
5/11/2019 14:48,0.75,,21.4,283,7.1,9.6,-0.93,-2290
5/11/2019 14:54,0.81,,21.4,299,7.1,9.5,-0.9,-2230
5/11/2019 15:00,0.87,0.21,21.4,316,7.1,9.4,-0.89,-2230
