     Day,      Date,Flow,Direct Runoff,Base Flow,
16383,8/8/2003,5.74,1.96,3.78,
16384,8/9/2003,4.72,0.94,3.78,
16385,8/10/2003,4.67,0.9,3.77,
16386,8/11/2003,4.35,0.6,3.75,
16387,8/12/2003,4.24,0.53,3.71,
16388,8/13/2003,4.09,0.42,3.67,
16389,8/14/2003,3.72,0.11,3.61,
16390,8/15/2003,3.59,0.05,3.54,
16391,8/16/2003,4.36,0.83,3.53,
16392,8/17/2003,4.31,0.78,3.53,
16393,8/18/2003,3.7,0.23,3.47,
16394,8/19/2003,3.49,0.08,3.41,
16395,8/20/2003,3.36,0.02,3.34,
16396,8/21/2003,3.28,0,3.28,
16397,8/22/2003,3.2,0,3.2,
16398,8/23/2003,3.09,0,3.09,
16399,8/24/2003,2.96,0,2.96,
16400,8/25/2003,2.9,0,2.9,
16401,8/26/2003,2.9,0.05,2.85,
16402,8/27/2003,3.08,0.27,2.81,
16403,8/28/2003,3,0.23,2.77,
16404,8/29/2003,2.85,0.12,2.73,
16405,8/30/2003,2.97,0.28,2.69,
16406,8/31/2003,3.19,0.51,2.68,
16407,9/1/2003,2.92,0.27,2.65,
16408,9/2/2003,2.81,0.2,2.61,
16409,9/3/2003,2.95,0.36,2.59,
16410,9/4/2003,4.14,1.48,2.66,
16411,9/5/2003,3.36,0.7,2.66,
16412,9/6/2003,2.92,0.29,2.63,
16413,9/7/2003,2.75,0.16,2.59,
16414,9/8/2003,2.66,0.11,2.55,
16415,9/9/2003,2.54,0.04,2.5,
16416,9/10/2003,2.49,0.04,2.45,
16417,9/11/2003,2.48,0.07,2.41,
16418,9/12/2003,3.15,0.73,2.42,
16419,9/13/2003,4.8,2.25,2.55,
16420,9/14/2003,3.55,0.97,2.58,
16421,9/15/2003,3.4,0.81,2.59,
16422,9/16/2003,3.1,0.52,2.58,
16423,9/17/2003,2.66,0.12,2.54,
16424,9/18/2003,5.31,2.61,2.7,
16425,9/19/2003,8.72,5.63,3.09,
16426,9/20/2003,4.24,1.12,3.12,
16427,9/21/2003,3.79,0.68,3.11,
16428,9/22/2003,3.62,0.53,3.09,
16429,9/23/2003,5.01,1.83,3.18,
16430,9/24/2003,4.2,1.01,3.19,
16431,9/25/2003,3.74,0.56,3.18,
16432,9/26/2003,3.6,0.45,3.15,
16433,9/27/2003,3.99,0.84,3.15,
16434,9/28/2003,3.99,0.83,3.16,
16435,9/29/2003,3.59,0.46,3.13,
16436,9/30/2003,3.4,0.31,3.09,
16437,10/1/2003,3.32,0.27,3.05,
16438,10/2/2003,3.02,0.03,2.99,
16439,10/3/2003,2.94,0.01,2.93,
16440,10/4/2003,3,0.12,2.88,
16441,10/5/2003,2.85,0.02,2.83,
16442,10/6/2003,2.8,0.03,2.77,
16443,10/7/2003,2.78,0.06,2.72,
16444,10/8/2003,2.78,0.1,2.68,
16445,10/9/2003,2.82,0.18,2.64,
16446,10/10/2003,2.86,0.25,2.61,
16447,10/11/2003,2.86,0.28,2.58,
16448,10/12/2003,2.83,0.28,2.55,
16449,10/13/2003,2.67,0.16,2.51,
16450,10/14/2003,2.75,0.27,2.48,
16451,10/15/2003,3.45,0.94,2.51,
16452,10/16/2003,2.82,0.34,2.48,
16453,10/17/2003,2.74,0.28,2.46,
16454,10/18/2003,2.74,0.31,2.43,
16455,10/19/2003,2.66,0.26,2.4,
16456,10/20/2003,2.57,0.2,2.37,
16457,10/21/2003,2.62,0.27,2.35,
16458,10/22/2003,2.61,0.29,2.32,
16459,10/23/2003,2.62,0.32,2.3,
16460,10/24/2003,2.51,0.24,2.27,
16461,10/25/2003,2.41,0.17,2.24,
16462,10/26/2003,2.51,0.29,2.22,
16463,10/27/2003,3.22,0.97,2.25,
16464,10/28/2003,3.87,1.54,2.33,
16465,10/29/2003,10.2,7.33,2.87,
16466,10/30/2003,4.75,1.79,2.96,
16467,10/31/2003,3.81,0.84,2.97,
16468,11/1/2003,3.7,0.74,2.96,
16469,11/2/2003,3.57,0.62,2.95,
16470,11/3/2003,3.49,0.55,2.94,
16471,11/4/2003,3.42,0.5,2.92,
16472,11/5/2003,3.88,0.94,2.94,
16473,11/6/2003,35.2,29.93,5.27,
16474,11/7/2003,24.8,18.18,6.62,
16475,11/8/2003,8.07,1.46,6.61,
16476,11/9/2003,6.73,0.24,6.49,
16477,11/10/2003,6.27,0,6.27,
16478,11/11/2003,6.1,0,6.1,
16479,11/12/2003,7.02,0.96,6.06,
16480,11/13/2003,8.11,2.01,6.1,
16481,11/14/2003,6.29,0.29,6,
16482,11/15/2003,5.76,0,5.76,
16483,11/16/2003,5.66,0.01,5.65,
16484,11/17/2003,5.43,0,5.43,
16485,11/18/2003,5.38,0.05,5.33,
16486,11/19/2003,8.06,2.63,5.43,
16487,11/20/2003,24.8,18.04,6.76,
16488,11/21/2003,8.43,1.67,6.76,
16489,11/22/2003,7.12,0.46,6.66,
16490,11/23/2003,6.61,0.07,6.54,
16491,11/24/2003,6.45,0.04,6.41,
16492,11/25/2003,6.07,0,6.07,
16493,11/26/2003,5.85,0,5.85,
16494,11/27/2003,5.66,0,5.66,
16495,11/28/2003,5.96,0.38,5.58,
16496,11/29/2003,6.83,1.26,5.57,
16497,11/30/2003,5.78,0.3,5.48,
16498,12/1/2003,5.57,0.19,5.38,
16499,12/2/2003,5.24,0,5.24,
16500,12/3/2003,5.13,0,5.13,
16501,12/4/2003,5.13,0.09,5.04,
16502,12/5/2003,12.7,7.19,5.51,
16503,12/6/2003,10.3,4.54,5.76,
16504,12/7/2003,7.69,1.89,5.8,
16505,12/8/2003,6.81,1.04,5.77,
16506,12/9/2003,6.5,0.79,5.71,
16507,12/10/2003,6.69,1.01,5.68,
16508,12/11/2003,28.5,21.23,7.27,
16509,12/12/2003,10.7,3.31,7.39,
16510,12/13/2003,8.09,0.79,7.3,
16511,12/14/2003,16.6,8.75,7.85,
16512,12/15/2003,16.1,7.78,8.32,
16513,12/16/2003,9.28,1.04,8.24,
16514,12/17/2003,10.6,2.34,8.26,
16515,12/18/2003,9.7,1.49,8.21,
16516,12/19/2003,7.87,0,7.87,
16517,12/20/2003,7.15,0,7.15,
16518,12/21/2003,6.57,0,6.57,
16519,12/22/2003,6.5,0.06,6.44,
16520,12/23/2003,6.27,0,6.27,
16521,12/24/2003,19.7,12.55,7.15,
16522,12/25/2003,11.4,4.07,7.33,
16523,12/26/2003,8.31,1.04,7.27,
16524,12/27/2003,7.49,0.34,7.15,
16525,12/28/2003,6.91,0,6.91,
16526,12/29/2003,6.71,0,6.71,
16527,12/30/2003,6.53,0,6.53,
16528,12/31/2003,6.21,0,6.21,
16529,1/1/2004,5.97,0,5.97,
16530,1/2/2004,5.97,0.11,5.86,
16531,1/3/2004,5.93,0.17,5.76,
16532,1/4/2004,5.84,0.18,5.66,
16533,1/5/2004,6.47,0.86,5.61,
16534,1/6/2004,6.6,1.02,5.58,
16535,1/7/2004,5.74,0.25,5.49,
16536,1/8/2004,5.46,0.07,5.39,
16537,1/9/2004,5.4,0.11,5.29,
16538,1/10/2004,5.13,0,5.13,
16539,1/11/2004,4.97,0,4.97,
16540,1/12/2004,5.25,0.35,4.9,
16541,1/13/2004,5.26,0.43,4.83,
16542,1/14/2004,5,0.24,4.76,
16543,1/15/2004,4.93,0.25,4.68,
16544,1/16/2004,4.6,0.01,4.59,
16545,1/17/2004,4.56,0.06,4.5,
16546,1/18/2004,6.74,2.16,4.58,
16547,1/19/2004,6.2,1.58,4.62,
16548,1/20/2004,5.03,0.47,4.56,
16549,1/21/2004,4.65,0.16,4.49,
16550,1/22/2004,4.73,0.31,4.42,
16551,1/23/2004,4.52,0.17,4.35,
16552,1/24/2004,4.39,0.12,4.27,
16553,1/25/2004,4.2,0.01,4.19,
16554,1/26/2004,4.51,0.38,4.13,
16555,1/27/2004,4.77,0.67,4.1,
16556,1/28/2004,4.77,0.69,4.08,
16557,1/29/2004,4.52,0.49,4.03,
16558,1/30/2004,4.38,0.4,3.98,
16559,1/31/2004,4.21,0.28,3.93,
16560,2/1/2004,4.02,0.16,3.86,
16561,2/2/2004,3.99,0.19,3.8,
16562,2/3/2004,16.7,12.02,4.68,
16563,2/4/2004,10.3,5.29,5.01,
16564,2/5/2004,5.9,0.91,4.99,
16565,2/6/2004,14,8.44,5.56,
16566,2/7/2004,27.4,20.32,7.08,
16567,2/8/2004,8.19,1.16,7.03,
16568,2/9/2004,6.55,0,6.55,
16569,2/10/2004,6.3,0,6.3,
16570,2/11/2004,5.93,0,5.93,
16571,2/12/2004,5.62,0,5.62,
16572,2/13/2004,5.4,0,5.4,
16573,2/14/2004,5.4,0.1,5.3,
16574,2/15/2004,5.13,0,5.13,
16575,2/16/2004,4.74,0,4.74,
16576,2/17/2004,4.72,0.07,4.65,
16577,2/18/2004,4.84,0.26,4.58,
16578,2/19/2004,4.68,0.18,4.5,
16579,2/20/2004,4.62,0.19,4.43,
16580,2/21/2004,4.57,0.21,4.36,
16581,2/22/2004,4.38,0.1,4.28,
16582,2/23/2004,4.38,0.17,4.21,
16583,2/24/2004,4.38,0.24,4.14,
16584,2/25/2004,4.24,0.17,4.07,
16585,2/26/2004,4.14,0.14,4,
16586,2/27/2004,4.14,0.2,3.94,
16587,2/28/2004,4.14,0.26,3.88,
16588,2/29/2004,4.14,0.31,3.83,
16589,3/1/2004,4.13,0.35,3.78,
16590,3/2/2004,4.22,0.48,3.74,
16591,3/3/2004,3.99,0.3,3.69,
16592,3/4/2004,4.13,0.48,3.65,
16593,3/5/2004,4.08,0.46,3.62,
16594,3/6/2004,5.31,1.63,3.68,
16595,3/7/2004,4.73,1.04,3.69,
16596,3/8/2004,4.59,0.9,3.69,
16597,3/9/2004,4.28,0.62,3.66,
16598,3/10/2004,4.14,0.51,3.63,
16599,3/11/2004,4.14,0.54,3.6,
16600,3/12/2004,4.04,0.47,3.57,
16601,3/13/2004,3.92,0.39,3.53,
16602,3/14/2004,3.92,0.43,3.49,
16603,3/15/2004,3.92,0.46,3.46,
16604,3/16/2004,4.59,1.11,3.48,
16605,3/17/2004,4.57,1.08,3.49,
16606,3/18/2004,4.22,0.74,3.48,
16607,3/19/2004,4.85,1.33,3.52,
16608,3/20/2004,4.38,0.86,3.52,
16609,3/21/2004,4.37,0.85,3.52,
16610,3/22/2004,4.14,0.64,3.5,
16611,3/23/2004,4.02,0.55,3.47,
16612,3/24/2004,3.93,0.49,3.44,
16613,3/25/2004,3.97,0.55,3.42,
16614,3/26/2004,3.93,0.54,3.39,
16615,3/27/2004,4.03,0.65,3.38,
16616,3/28/2004,3.96,0.6,3.36,
16617,3/29/2004,3.92,0.58,3.34,
16618,3/30/2004,3.74,0.44,3.3,
16619,3/31/2004,3.99,0.7,3.29,
16620,4/1/2004,5.02,1.66,3.36,
16621,4/2/2004,4.4,1.02,3.38,
16622,4/3/2004,4.1,0.73,3.37,
16623,4/4/2004,4.11,0.75,3.36,
16624,4/5/2004,3.84,0.51,3.33,
16625,4/6/2004,3.7,0.4,3.3,
16626,4/7/2004,3.7,0.43,3.27,
16627,4/8/2004,3.7,0.46,3.24,
16628,4/9/2004,3.63,0.42,3.21,
16629,4/10/2004,3.49,0.32,3.17,
16630,4/11/2004,3.81,0.65,3.16,
16631,4/12/2004,7.02,3.63,3.39,
16632,4/13/2004,20.2,15.63,4.57,
16633,4/14/2004,14.7,9.47,5.23,
16634,4/15/2004,11.1,5.53,5.57,
16635,4/16/2004,7.62,2,5.62,
16636,4/17/2004,6.75,1.15,5.6,
16637,4/18/2004,6.31,0.76,5.55,
16638,4/19/2004,5.94,0.47,5.47,
16639,4/20/2004,5.56,0.18,5.38,
16640,4/21/2004,5.41,0.13,5.28,
16641,4/22/2004,5.27,0.09,5.18,
16642,4/23/2004,5.02,0,5.02,
16643,4/24/2004,4.88,0,4.88,
16644,4/25/2004,4.65,0,4.65,
16645,4/26/2004,5.55,0.92,4.63,
16646,4/27/2004,6.64,1.95,4.69,
16647,4/28/2004,5.32,0.67,4.65,
16648,4/29/2004,4.86,0.28,4.58,
16649,4/30/2004,4.67,0.17,4.5,
16650,5/1/2004,4.53,0.11,4.42,
16651,5/2/2004,4.49,0.14,4.35,
16652,5/3/2004,4.86,0.56,4.3,
16653,5/4/2004,4.66,0.41,4.25,
16654,5/5/2004,4.29,0.12,4.17,
16655,5/6/2004,4.03,0,4.03,
16656,5/7/2004,3.86,0,3.86,
16657,5/8/2004,3.79,0.01,3.78,
16658,5/9/2004,3.72,0.01,3.71,
16659,5/10/2004,4.94,1.21,3.73,
16660,5/11/2004,3.92,0.24,3.68,
16661,5/12/2004,3.61,0.01,3.6,
16662,5/13/2004,3.47,0,3.47,
16663,5/14/2004,3.41,0.01,3.4,
16664,5/15/2004,3.49,0.15,3.34,
16665,5/16/2004,3.4,0.11,3.29,
16666,5/17/2004,3.74,0.48,3.26,
16667,5/18/2004,3.49,0.27,3.22,
16668,5/19/2004,3.29,0.13,3.16,
16669,5/20/2004,3.23,0.12,3.11,
16670,5/21/2004,3.21,0.15,3.06,
16671,5/22/2004,3.03,0.03,3,
16672,5/23/2004,2.88,0,2.88,
16673,5/24/2004,2.64,0,2.64,
16674,5/25/2004,2.66,0.07,2.59,
16675,5/26/2004,3.14,0.55,2.59,
16676,5/27/2004,2.84,0.28,2.56,
16677,5/28/2004,3.51,0.93,2.58,
16678,5/29/2004,2.76,0.21,2.55,
16679,5/30/2004,2.63,0.13,2.5,
16680,5/31/2004,2.74,0.26,2.48,
16681,6/1/2004,2.65,0.21,2.44,
16682,6/2/2004,2.61,0.2,2.41,
16683,6/3/2004,2.72,0.33,2.39,
16684,6/4/2004,2.6,0.24,2.36,
16685,6/5/2004,3.34,0.95,2.39,
16686,6/6/2004,3.02,0.63,2.39,
16687,6/7/2004,2.78,0.4,2.38,
16688,6/8/2004,2.61,0.26,2.35,
16689,6/9/2004,2.49,0.17,2.32,
16690,6/10/2004,2.55,0.26,2.29,
16691,6/11/2004,2.7,0.42,2.28,
16692,6/12/2004,2.62,0.36,2.26,
16693,6/13/2004,2.34,0.11,2.23,
16694,6/14/2004,2.3,0.11,2.19,
16695,6/15/2004,2.24,0.09,2.15,
16696,6/16/2004,2.29,0.17,2.12,
16697,6/17/2004,2.37,0.27,2.1,
16698,6/18/2004,2.28,0.2,2.08,
16699,6/19/2004,2.17,0.13,2.04,
16700,6/20/2004,2.06,0.05,2.01,
16701,6/21/2004,2.05,0.08,1.97,
16702,6/22/2004,2.03,0.09,1.94,
16703,6/23/2004,2.02,0.11,1.91,
16704,6/24/2004,1.95,0.07,1.88,
16705,6/25/2004,1.88,0.04,1.84,
16706,6/26/2004,1.93,0.11,1.82,
16707,6/27/2004,1.8,0.02,1.78,
16708,6/28/2004,1.65,0,1.65,
16709,6/29/2004,1.6,0,1.6,
16710,6/30/2004,1.55,0,1.55,
16711,7/1/2004,1.51,0,1.51,
16712,7/2/2004,1.52,0.04,1.48,
16713,7/3/2004,1.49,0.03,1.46,
16714,7/4/2004,1.47,0.04,1.43,
16715,7/5/2004,1.44,0.04,1.4,
16716,7/6/2004,1.39,0.01,1.38,
16717,7/7/2004,1.32,0,1.32,
16718,7/8/2004,1.27,0,1.27,
16719,7/9/2004,1.19,0,1.19,
16720,7/10/2004,1.2,0.03,1.17,
16721,7/11/2004,1.22,0.07,1.15,
16722,7/12/2004,2.79,1.54,1.25,
16723,7/13/2004,3.33,1.95,1.38,
16724,7/14/2004,1.88,0.49,1.39,
16725,7/15/2004,1.65,0.26,1.39,
16726,7/16/2004,1.51,0.14,1.37,
16727,7/17/2004,1.48,0.13,1.35,
16728,7/18/2004,1.84,0.48,1.36,
16729,7/19/2004,1.7,0.34,1.36,
16730,7/20/2004,1.53,0.18,1.35,
16731,7/21/2004,1.46,0.13,1.33,
16732,7/22/2004,1.4,0.09,1.31,
16733,7/23/2004,1.38,0.09,1.29,
16734,7/24/2004,1.3,0.03,1.27,
16735,7/25/2004,1.4,0.14,1.26,
16736,7/26/2004,1.43,0.18,1.25,
16737,7/27/2004,1.44,0.2,1.24,
16738,7/28/2004,1.72,0.47,1.25,
16739,7/29/2004,1.43,0.19,1.24,
16740,7/30/2004,1.28,0.06,1.22,
16741,7/31/2004,1.25,0.05,1.2,
16742,8/1/2004,2.86,1.56,1.3,
16743,8/2/2004,1.91,0.59,1.32,
16744,8/3/2004,1.71,0.38,1.33,
16745,8/4/2004,1.65,0.32,1.33,
16746,8/5/2004,1.77,0.44,1.33,
16747,8/6/2004,1.58,0.25,1.33,
16748,8/7/2004,1.47,0.16,1.31,
16749,8/8/2004,1.36,0.07,1.29,
16750,8/9/2004,1.3,0.03,1.27,
16751,8/10/2004,1.27,0.02,1.25,
16752,8/11/2004,1.25,0.03,1.22,
16753,8/12/2004,1.26,0.06,1.2,
16754,8/13/2004,1.23,0.05,1.18,
16755,8/14/2004,1.55,0.36,1.19,
16756,8/15/2004,1.84,0.63,1.21,
16757,8/16/2004,3.01,1.69,1.32,
16758,8/17/2004,1.8,0.46,1.34,
16759,8/18/2004,1.68,0.34,1.34,
16760,8/19/2004,1.6,0.27,1.33,
16761,8/20/2004,1.5,0.18,1.32,
16762,8/21/2004,1.48,0.17,1.31,
16763,8/22/2004,1.38,0.09,1.29,
16764,8/23/2004,1.35,0.08,1.27,
16765,8/24/2004,1.33,0.08,1.25,
16766,8/25/2004,1.33,0.1,1.23,
16767,8/26/2004,1.33,0.11,1.22,
16768,8/27/2004,1.28,0.08,1.2,
16769,8/28/2004,1.21,0.03,1.18,
16770,8/29/2004,1.17,0.01,1.16,
16771,8/30/2004,1.68,0.51,1.17,
16772,8/31/2004,1.75,0.56,1.19,
16773,9/1/2004,1.41,0.22,1.19,
16774,9/2/2004,1.26,0.09,1.17,
16775,9/3/2004,1.26,0.1,1.16,
16776,9/4/2004,1.26,0.12,1.14,
16777,9/5/2004,1.2,0.07,1.13,
16778,9/6/2004,1.22,0.11,1.11,
16779,9/7/2004,1.17,0.07,1.1,
16780,9/8/2004,1.18,0.1,1.08,
16781,9/9/2004,1.18,0.11,1.07,
16782,9/10/2004,1.08,0.03,1.05,
16783,9/11/2004,1.06,0.03,1.03,
16784,9/12/2004,1.06,0.05,1.01,
16785,9/13/2004,1.02,0.02,1,
16786,9/14/2004,0.95,0,0.95,
16787,9/15/2004,1.08,0.14,0.94,
16788,9/16/2004,1.06,0.13,0.93,
16789,9/17/2004,1.02,0.1,0.92,
16790,9/18/2004,1.21,0.28,0.93,
16791,9/19/2004,1.09,0.17,0.92,
16792,9/20/2004,0.97,0.06,0.91,
16793,9/21/2004,0.92,0.03,0.89,
16794,9/22/2004,0.89,0.01,0.88,
16795,9/23/2004,0.87,0.01,0.86,
16796,9/24/2004,0.86,0.02,0.84,
16797,9/25/2004,0.87,0.04,0.83,
16798,9/26/2004,0.84,0.03,0.81,
16799,9/27/2004,0.85,0.05,0.8,
16800,9/28/2004,1.4,0.57,0.83,
16801,9/29/2004,1.36,0.5,0.86,
16802,9/30/2004,1.13,0.27,0.86,
16803,10/1/2004,1,0.15,0.85,
16804,10/2/2004,1.1,0.24,0.86,
16805,10/3/2004,1.07,0.21,0.86,
16806,10/4/2004,0.98,0.13,0.85,
16807,10/5/2004,0.88,0.04,0.84,
16808,10/6/2004,0.86,0.04,0.82,
16809,10/7/2004,0.85,0.04,0.81,
16810,10/8/2004,0.86,0.06,0.8,
16811,10/9/2004,0.87,0.08,0.79,
16812,10/10/2004,0.84,0.06,0.78,
16813,10/11/2004,0.81,0.04,0.77,
16814,10/12/2004,0.85,0.09,0.76,
16815,10/13/2004,0.84,0.09,0.75,
16816,10/14/2004,0.92,0.17,0.75,
16817,10/15/2004,0.99,0.24,0.75,
16818,10/16/2004,0.97,0.22,0.75,
16819,10/17/2004,0.88,0.13,0.75,
16820,10/18/2004,0.85,0.11,0.74,
16821,10/19/2004,1.06,0.31,0.75,
16822,10/20/2004,2.27,1.42,0.85,
16823,10/21/2004,1.33,0.46,0.87,
16824,10/22/2004,1.14,0.26,0.88,
16825,10/23/2004,1.1,0.22,0.88,
16826,10/24/2004,1.1,0.22,0.88,
16827,10/25/2004,1.06,0.19,0.87,
16828,10/26/2004,1.02,0.15,0.87,
16829,10/27/2004,1.01,0.15,0.86,
16830,10/28/2004,0.99,0.13,0.86,
16831,10/29/2004,1.01,0.16,0.85,
16832,10/30/2004,0.98,0.13,0.85,
16833,10/31/2004,0.9,0.07,0.83,
16834,11/1/2004,0.91,0.09,0.82,
16835,11/2/2004,0.84,0.03,0.81,
16836,11/3/2004,0.84,0.04,0.8,
16837,11/4/2004,1.38,0.55,0.83,
16838,11/5/2004,1.47,0.61,0.86,
16839,11/6/2004,1.13,0.27,0.86,
16840,11/7/2004,1.1,0.24,0.86,
16841,11/8/2004,1.1,0.23,0.87,
16842,11/9/2004,1.01,0.15,0.86,
16843,11/10/2004,1.01,0.15,0.86,
16844,11/11/2004,1.06,0.21,0.85,
16845,11/12/2004,2.51,1.55,0.96,
16846,11/13/2004,4.5,3.29,1.21,
16847,11/14/2004,1.93,0.69,1.24,
16848,11/15/2004,1.68,0.43,1.25,
16849,11/16/2004,1.64,0.39,1.25,
16850,11/17/2004,1.64,0.38,1.26,
16851,11/18/2004,1.64,0.38,1.26,
16852,11/19/2004,1.64,0.37,1.27,
16853,11/20/2004,1.64,0.37,1.27,
16854,11/21/2004,1.64,0.36,1.28,
16855,11/22/2004,1.67,0.39,1.28,
16856,11/23/2004,1.75,0.46,1.29,
16857,11/24/2004,1.75,0.45,1.3,
16858,11/25/2004,2.2,0.86,1.34,
16859,11/26/2004,1.92,0.56,1.36,
16860,11/27/2004,1.76,0.39,1.37,
16861,11/28/2004,4.79,3.2,1.59,
16862,11/29/2004,2.7,1.05,1.65,
16863,11/30/2004,2.31,0.64,1.67,
16864,12/1/2004,2.48,0.78,1.7,
16865,12/2/2004,2.41,0.69,1.72,
16866,12/3/2004,2.31,0.58,1.73,
16867,12/4/2004,2.25,0.51,1.74,
16868,12/5/2004,2.25,0.51,1.74,
16869,12/6/2004,2.25,0.5,1.75,
16870,12/7/2004,2.52,0.75,1.77,
16871,12/8/2004,2.46,0.67,1.79,
16872,12/9/2004,2.48,0.67,1.81,
16873,12/10/2004,4.08,2.14,1.94,
16874,12/11/2004,3.4,1.39,2.01,
16875,12/12/2004,3.28,1.21,2.07,
16876,12/13/2004,2.88,0.79,2.09,
16877,12/14/2004,2.74,0.64,2.1,
16878,12/15/2004,2.62,0.52,2.1,
16879,12/16/2004,2.66,0.56,2.1,
16880,12/17/2004,2.66,0.55,2.11,
16881,12/18/2004,2.57,0.47,2.1,
16882,12/19/2004,2.6,0.5,2.1,
16883,12/20/2004,2.47,0.38,2.09,
16884,12/21/2004,2.41,0.34,2.07,
16885,12/22/2004,2.41,0.35,2.06,
16886,12/23/2004,3.71,1.57,2.14,
16887,12/24/2004,4,1.76,2.24,
16888,12/25/2004,2.97,0.72,2.25,
16889,12/26/2004,2.8,0.55,2.25,
16890,12/27/2004,2.63,0.39,2.24,
16891,12/28/2004,2.6,0.38,2.22,
16892,12/29/2004,2.74,0.52,2.22,
16893,12/30/2004,2.63,0.42,2.21,
16894,12/31/2004,2.58,0.38,2.2,
16895,1/1/2005,2.57,0.39,2.18,
16896,1/2/2005,2.57,0.4,2.17,
16897,1/3/2005,2.57,0.41,2.16,
16898,1/4/2005,2.57,0.42,2.15,
16899,1/5/2005,2.69,0.54,2.15,
16900,1/6/2005,2.64,0.49,2.15,
16901,1/7/2005,2.45,0.32,2.13,
16902,1/8/2005,3,0.84,2.16,
16903,1/9/2005,2.78,0.62,2.16,
16904,1/10/2005,2.57,0.42,2.15,
16905,1/11/2005,2.59,0.45,2.14,
16906,1/12/2005,2.88,0.72,2.16,
16907,1/13/2005,2.74,0.58,2.16,
16908,1/14/2005,11,8.22,2.78,
16909,1/15/2005,5.46,2.54,2.92,
16910,1/16/2005,4.43,1.45,2.98,
16911,1/17/2005,4.13,1.12,3.01,
16912,1/18/2005,3.78,0.77,3.01,
16913,1/19/2005,3.8,0.78,3.02,
16914,1/20/2005,3.92,0.89,3.03,
16915,1/21/2005,3.78,0.75,3.03,
16916,1/22/2005,3.9,0.87,3.03,
16917,1/23/2005,3.82,0.78,3.04,
16918,1/24/2005,3.38,0.37,3.01,
16919,1/25/2005,3.48,0.49,2.99,
16920,1/26/2005,3.49,0.52,2.97,
16921,1/27/2005,3.23,0.3,2.93,
16922,1/28/2005,3.1,0.21,2.89,
16923,1/29/2005,3.1,0.25,2.85,
16924,1/30/2005,3.28,0.45,2.83,
16925,1/31/2005,3.12,0.32,2.8,
16926,2/1/2005,3.1,0.33,2.77,
16927,2/2/2005,3.06,0.32,2.74,
16928,2/3/2005,3.07,0.36,2.71,
16929,2/4/2005,3.14,0.44,2.7,
16930,2/5/2005,3.23,0.54,2.69,
16931,2/6/2005,3.66,0.95,2.71,
16932,2/7/2005,4.12,1.36,2.76,
16933,2/8/2005,4.13,1.32,2.81,
16934,2/9/2005,4.15,1.29,2.86,
16935,2/10/2005,4.32,1.41,2.91,
16936,2/11/2005,3.79,0.86,2.93,
16937,2/12/2005,3.69,0.76,2.93,
16938,2/13/2005,3.49,0.57,2.92,
16939,2/14/2005,4.41,1.44,2.97,
16940,2/15/2005,5.66,2.54,3.12,
16941,2/16/2005,4.39,1.24,3.15,
16942,2/17/2005,4.13,0.96,3.17,
16943,2/18/2005,3.68,0.53,3.15,
16944,2/19/2005,3.49,0.38,3.11,
16945,2/20/2005,3.49,0.41,3.08,
16946,2/21/2005,4.05,0.95,3.1,
16947,2/22/2005,5.32,2.11,3.21,
16948,2/23/2005,4.25,1.03,3.22,
16949,2/24/2005,4.14,0.91,3.23,
16950,2/25/2005,4.14,0.9,3.24,
16951,2/26/2005,4.27,1.01,3.26,
16952,2/27/2005,4.34,1.06,3.28,
16953,2/28/2005,4.83,1.5,3.33,
16954,3/1/2005,6.45,2.95,3.5,
16955,3/2/2005,5.26,1.7,3.56,
16956,3/3/2005,4.7,1.12,3.58,
16957,3/4/2005,4.59,1,3.59,
16958,3/5/2005,4.49,0.9,3.59,
16959,3/6/2005,4.38,0.8,3.58,
16960,3/7/2005,4.38,0.8,3.58,
16961,3/8/2005,8.46,4.59,3.87,
16962,3/9/2005,6.04,2.08,3.96,
16963,3/10/2005,5.3,1.31,3.99,
16964,3/11/2005,5.13,1.13,4,
16965,3/12/2005,5,1,4,
16966,3/13/2005,4.73,0.75,3.98,
16967,3/14/2005,4.54,0.59,3.95,
16968,3/15/2005,4.38,0.48,3.9,
16969,3/16/2005,4.38,0.51,3.87,
16970,3/17/2005,4.38,0.55,3.83,
16971,3/18/2005,4.23,0.44,3.79,
16972,3/19/2005,4.14,0.39,3.75,
16973,3/20/2005,4.32,0.6,3.72,
16974,3/21/2005,4.14,0.46,3.68,
16975,3/22/2005,4.01,0.37,3.64,
16976,3/23/2005,12.7,8.46,4.24,
16977,3/24/2005,8.69,4.2,4.49,
16978,3/25/2005,6.33,1.78,4.55,
16979,3/26/2005,5.79,1.24,4.55,
16980,3/27/2005,5.54,1,4.54,
16981,3/28/2005,7.13,2.48,4.65,
16982,3/29/2005,6.81,2.09,4.72,
16983,3/30/2005,5.79,1.07,4.72,
16984,3/31/2005,5.51,0.82,4.69,
16985,4/1/2005,5.4,0.75,4.65,
16986,4/2/2005,16.5,11.06,5.44,
16987,4/3/2005,19.6,13.21,6.39,
16988,4/4/2005,7.47,1.12,6.35,
16989,4/5/2005,6.19,0,6.19,
16990,4/6/2005,5.8,0,5.8,
16991,4/7/2005,5.54,0,5.54,
16992,4/8/2005,6.47,0.96,5.51,
16993,4/9/2005,5.94,0.5,5.44,
16994,4/10/2005,5.5,0.16,5.34,
16995,4/11/2005,5.21,0,5.21,
